,date,open,high,low,close,volume,open_count,high_count,low_count,close_count,max_count,date_1d,open_1d,high_1d,low_1d,close_1d,volume_1d,sma200_1d,ichimoku-tenkan_1d,ichimoku-kinjun_1d,ichimoku-spanA_1d,ichimoku-spanB_1d,ichimoku-chiku_1d,close_sup_sma200_1d,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,sma200_4h,close_sup_sma200_4h,volume_sma,ichimoku-tenkan,ichimoku-kinjun,ichimoku-spanA,ichimoku-spanB,ichimoku-chiku,ichimoku-spanA-futur,ichimoku-spanB-futur,ichimoku-futur,sma200,atr,stoploss_prices,kinjun_threshold,engulfing,last_candle_under_cloud,custom_sell_signal,custom_exit_signal,adx_range,is_hammer,is_bullish_engulfing,is_strong_bullish_candle,rsi,atr_strength,adx,close_sup_sma200,ichimoku-chiku-free,kinjun_flat,ichimoku-tenkan_sup_kinjun,tenkan_kinjun_increasing,kinjun_proximity,tenkan_proximity,proximity,volume_sup_avg,ml_signal_strength_hammer,ml_signal_strength_engulfing,enter_tag,enter_long,pair,timestamp,entry_type
31828,2025-08-19 04:00:00+00:00,115.48,117.19,114.69,117.05,25103.361,2.0,2.0,2.0,2.0,2.0,2025-08-18 00:00:00+00:00,120.72,120.93,115.29,117.77,525494.896,98.1391999999999,124.74000000000001,118.675,104.5425,99.23,,True,2025-08-19 00:00:00+00:00,117.77,119.07,115.13,115.49,76348.11,115.6188999999997,False,18851.84415,116.91,116.91,119.30749999999999,119.53999999999999,117.05,116.91,118.945,False,122.68334999999973,1.3757799894598486,113.77273000527006,116.79308999999999,True,0,121.6965599789197,125.61150763555302,False,False,True,False,46.50746910272092,1.1753780345662954,21.343303425448727,False,False,False,True,False,0.012231631169275448,0.012231631169275448,False,True,0.044140131235994286,0.11034891323137132,engulfing_rebond,1.0,LTC/USDT,2025-08-19 05:00:00+00:00,engulfing_rebond
236,2022-01-10 20:00:00+00:00,0.7226,0.7345,0.7195,0.7334,7649227.0,4.0,4.0,4.0,4.0,4.0,2022-01-09 00:00:00+00:00,0.7452,0.7667,0.7381,0.753,151521399.0,,0.78795,,,,0.6555,False,2022-01-10 16:00:00+00:00,0.7242,0.7445,0.7136,0.7226,76627850.0,,False,14164444.4,0.7206,0.7317,0.745725,0.7503,0.7334,0.7261500000000001,0.7317,False,0.7875884999999997,0.011617955151287026,0.6894976224243565,0.7309683,True,0,0.7549359103025741,0.788488989276161,False,False,True,False,45.16904981392912,1.5841226003936493,29.797222537336374,False,False,True,False,False,0.012436791034577009,0.002775464890369139,True,False,0.05273095487236581,0.10571606486555755,engulfing_rebond,1.0,XRP/USDT,2022-01-10 21:00:00+00:00,engulfing_rebond
548,2022-01-23 20:00:00+00:00,0.5938,0.6079,0.5921,0.606,10587855.0,4.0,4.0,4.0,3.0,4.0,2022-01-22 00:00:00+00:00,0.6368,0.6542,0.5489,0.5966,769947907.12,,0.67445,,,,0.769,False,2022-01-23 16:00:00+00:00,0.6041,0.6102,0.5901,0.5938,48451493.0,,False,13534849.25,0.6083,0.5991,0.6022000000000001,0.6555500000000001,0.606,0.6036999999999999,0.6149500000000001,False,0.7143549999999996,0.014211267462765919,0.581814166268617,0.5985009,True,0,0.6433725349255319,0.6881952863379703,True,False,True,False,48.7134564165693,2.3450936407204486,17.24642376768841,False,False,False,True,False,0.008846603238190571,0.02383692257109972,False,False,0.02861083605474701,0.12105327174038027,engulfing_rebond,1.0,XRP/USDT,2022-01-23 21:00:00+00:00,engulfing_rebond
566,2022-01-24 14:00:00+00:00,0.5607,0.5788,0.5559,0.5689,32513498.0,4.0,4.0,4.0,4.0,4.0,2022-01-23 00:00:00+00:00,0.5966,0.6352,0.59,0.6283,331234207.0,,0.6694500000000001,,,,0.784,False,2022-01-24 08:00:00+00:00,0.5998,0.6076,0.559,0.568,152616271.0,,False,20051324.3,0.58195,0.5938,0.604375,0.6221000000000001,0.5689,0.5878749999999999,0.5938,False,0.6976064999999997,0.014624442144343216,0.5439829789278284,0.5932062,True,0,0.6230488842886864,0.6619893038541558,False,False,True,False,36.88653745802238,2.570652512628444,21.593463438304756,False,False,True,False,False,0.05574267430111152,0.03651516453303547,False,True,0.026530411496632714,0.12654306888077207,engulfing_rebond,1.0,XRP/USDT,2022-01-24 15:00:00+00:00,engulfing_rebond
619,2022-01-26 19:00:00+00:00,0.6308,0.6586,0.6269,0.6389,79735670.0,4.0,4.0,4.0,4.0,4.0,2022-01-25 00:00:00+00:00,0.6118,0.6243,0.5872,0.618,319618429.0,,0.6647000000000001,,,,0.7769,False,2022-01-26 16:00:00+00:00,0.6348,0.6586,0.6226,0.6389,112150620.0,,False,18862561.55,0.6392,0.6306,0.599475,0.5938,0.6389,0.6349,0.6135999999999999,True,0.6565174999999995,0.010867732968655461,0.6131265335156723,0.6299694,True,32,0.6566354659373109,0.6725762544466063,False,False,True,False,62.56473599148236,1.701006881930734,26.998029042814494,False,True,False,True,True,0.0003171582619726894,0.013141426783479291,True,True,0.09783772882030599,0.1305989242541292,engulfing_rebond,1.0,XRP/USDT,2022-01-26 20:00:00+00:00,engulfing_rebond
887,2022-02-06 23:00:00+00:00,0.6718,0.688,0.6706,0.6825,20899695.0,4.0,3.0,4.0,4.0,4.0,2022-02-06 00:00:00+00:00,0.6656,0.688,0.6589,0.6825,157303166.0,,0.63415,0.68245,,,0.7127,False,2022-02-06 20:00:00+00:00,0.6716,0.688,0.6678,0.6825,36832443.0,0.6913564999999997,False,6913539.2,0.67345,0.67345,0.6625749999999999,0.6416999999999999,0.6825,0.67345,0.6619999999999999,True,0.6260324999999992,0.007097210016397821,0.6610195949918012,0.67277655,True,58,0.6876444200327957,0.7010734385498345,False,False,True,False,65.28164364720732,1.0398842514868603,26.607991111624052,True,True,False,True,True,0.0024500705323335665,0.0024500705323335665,True,True,0.07674030582066595,0.09122212303714751,engulfing_rebond,1.0,XRP/USDT,2022-02-07 00:00:00+00:00,engulfing_rebond
889,2022-02-07 01:00:00+00:00,0.6784,0.6911,0.6768,0.6868,12393962.0,4.0,4.0,4.0,4.0,4.0,2022-02-06 00:00:00+00:00,0.6656,0.688,0.6589,0.6825,157303166.0,,0.63415,0.68245,,,0.7127,False,2022-02-06 20:00:00+00:00,0.6716,0.688,0.6678,0.6825,36832443.0,0.6913564999999997,False,7609959.05,0.6785000000000001,0.675,0.66235,0.6418999999999999,0.6868,0.6767500000000001,0.6635500000000001,True,0.6267114999999992,0.008036369861077718,0.6615480150694611,0.6743250000000001,True,60,0.6928227397221555,0.7124977607904185,False,False,True,False,66.09775932988214,1.1701179180369419,31.288638877764917,True,True,False,True,True,0.005037037037036975,0.0001473839351512159,True,True,0.08749412342674008,0.11386874152369603,engulfing_rebond,1.0,XRP/USDT,2022-02-07 02:00:00+00:00,engulfing_rebond
1068,2022-02-14 12:00:00+00:00,0.7879,0.8017,0.7816,0.8016,17531787.0,4.0,4.0,4.0,4.0,4.0,2022-02-13 00:00:00+00:00,0.8223,0.8476,0.792,0.8057,351589704.0,,0.7834,0.73285,,,0.8029,False,2022-02-14 08:00:00+00:00,0.7976,0.8093,0.7791,0.7879,59489917.0,0.7045944999999995,True,13931841.6,0.7942,0.81335,0.816025,0.79985,0.8016,0.803775,0.8058,False,0.8080570000000002,0.013376084823686823,0.7708537575881567,0.81253665,True,0,0.8325521696473737,0.8700943028967751,False,False,True,False,50.37834039485575,1.668673256447957,20.388132742347835,False,False,True,False,False,0.03129034241101614,0.00793251070259377,False,True,0.03752808048420244,0.10069066130295905,engulfing_rebond,1.0,XRP/USDT,2022-02-14 13:00:00+00:00,engulfing_rebond
1222,2022-02-20 22:00:00+00:00,0.7743,0.7918,0.7738,0.791,14871166.0,4.0,4.0,4.0,3.0,4.0,2022-02-19 00:00:00+00:00,0.7841,0.8547,0.7696,0.8215,492929500.0,,0.8032,0.74855,,,0.7935,False,2022-02-20 16:00:00+00:00,0.7852,0.7909,0.7787,0.7836,34058185.0,0.7107964999999993,True,20030341.0,0.7780499999999999,0.7946,0.81125,0.8041,0.791,0.7863249999999999,0.8095,False,0.8079889999999995,0.01243885335141646,0.7565519733242918,0.7938054,True,0,0.834377706702833,0.8661053641999348,True,False,True,False,50.6925205573912,1.572547832037479,18.609539811467524,False,False,True,False,False,0.025547445255474435,0.004819741661846823,False,False,0.03353384808396094,0.09140160703943574,engulfing_rebond,1.0,XRP/USDT,2022-02-20 23:00:00+00:00,engulfing_rebond
1398,2022-02-28 06:00:00+00:00,0.7188,0.7228,0.7075,0.7213,19462684.0,4.0,4.0,4.0,4.0,4.0,2022-02-27 00:00:00+00:00,0.7508,0.7677,0.7032,0.7215,441252224.0,,0.7381,0.7526999999999999,0.643975,,0.8239,False,2022-02-28 00:00:00+00:00,0.7216,0.7328,0.7104,0.7202,68983320.0,0.7249054999999999,False,20331289.75,0.7201500000000001,0.73545,0.7496499999999999,0.73905,0.7213,0.7278,0.7466,False,0.7313299999999999,0.01257714954503275,0.6997964252274835,0.7347145500000001,True,0,0.7717542990900655,0.8084384975501764,False,False,True,False,42.54330217807943,1.743678018166193,23.19639255532379,False,False,True,False,False,0.0226392004894963,0.0018746094563633594,True,False,0.03560768411253562,0.09472871548554355,engulfing_rebond,1.0,XRP/USDT,2022-02-28 07:00:00+00:00,engulfing_rebond
1406,2022-02-28 14:00:00+00:00,0.7204,0.75,0.72,0.7489,30324342.0,4.0,2.0,2.0,4.0,4.0,2022-02-27 00:00:00+00:00,0.7508,0.7677,0.7032,0.7215,441252224.0,,0.7381,0.7526999999999999,0.643975,,0.8239,False,2022-02-28 08:00:00+00:00,0.7225,0.7296,0.7183,0.7271,46884481.0,0.7259624999999998,True,19185880.75,0.72875,0.7339,0.747025,0.73905,0.7489,0.731325,0.73675,False,0.7284949999999999,0.012365733393942719,0.7093831333030286,0.7331661,True,1,0.7614814667878854,0.7917962567366147,False,False,True,False,62.91945973339676,1.651186192274365,22.67995371599712,True,False,False,False,False,0.018394876686196972,0.011457975986277829,False,True,0.05659844863519878,0.12216920025960969,engulfing_rebond,1.0,XRP/USDT,2022-02-28 15:00:00+00:00,engulfing_rebond
1428,2022-03-01 12:00:00+00:00,0.7679,0.7832,0.7674,0.7816,28422749.0,4.0,4.0,4.0,4.0,4.0,2022-02-28 00:00:00+00:00,0.7216,0.7938,0.7075,0.7809,444617964.0,,0.72245,0.7526999999999999,0.65095,,0.8327,False,2022-03-01 08:00:00+00:00,0.7719,0.775,0.7574,0.7679,56142875.0,0.7303539999999997,True,16944604.0,0.7703,0.7554,0.726675,0.7466,0.7816,0.76285,0.7484999999999999,True,0.7267145,0.01161028858271765,0.7500800557086411,0.7546446,True,23,0.7860705771654354,0.8179150154454026,False,False,True,False,61.79733761800852,1.4854514563354209,23.69256757099319,True,True,True,True,True,0.016547524490336335,0.0031156692197844447,False,True,0.3985160745244513,0.1114224751122473,engulfing_rebond,1.0,XRP/USDT,2022-03-01 13:00:00+00:00,engulfing_rebond
1611,2022-03-09 03:00:00+00:00,0.7279,0.751,0.7277,0.7434,32053938.0,4.0,3.0,4.0,4.0,4.0,2022-03-08 00:00:00+00:00,0.7196,0.7313,0.7135,0.7207,293749434.0,,0.74905,0.7407,0.742775,,0.8432,False,2022-03-09 00:00:00+00:00,0.7208,0.751,0.7199,0.7434,63235185.0,0.761163999999999,False,12513057.3,0.7335,0.7322500000000001,0.7255,0.73155,0.7434,0.732875,0.72885,True,0.7468034999999995,0.008400712265074552,0.7103676438674627,0.7315177500000001,True,1,0.7496764245301492,0.7651230660427091,True,False,True,False,67.09545106158858,1.1300393146454872,15.919803144850723,False,True,False,True,True,0.005940594059406044,0.007634628493524266,False,True,0.0561809340845586,0.07848191297212452,engulfing_rebond,1.0,XRP/USDT,2022-03-09 04:00:00+00:00,engulfing_rebond
2461,2022-04-13 13:00:00+00:00,0.7032,0.7176,0.7017,0.7169,13736430.0,4.0,4.0,4.0,4.0,4.0,2022-04-12 00:00:00+00:00,0.6949,0.734,0.6924,0.7152,263088987.0,,0.7621,0.8051,0.7598499999999999,0.74855,0.5662,False,2022-04-13 08:00:00+00:00,0.7146,0.7246,0.704,0.7052,40908001.0,0.8033054999999995,False,10382639.75,0.71315,0.7132000000000001,0.7027,0.72665,0.7169,0.713175,0.7071000000000001,True,0.7590100000000003,0.008074087257765589,0.6962595563711171,0.7124868000000001,True,0,0.7293231745155312,0.750860469849507,False,False,True,False,55.34939013191117,1.1262501405726866,24.705890943037986,False,False,True,False,False,0.014021312394840169,0.013952183972516167,False,True,0.053758355972029555,0.08292820934668296,engulfing_rebond,1.0,XRP/USDT,2022-04-13 14:00:00+00:00,engulfing_rebond
2601,2022-04-19 09:00:00+00:00,0.7628,0.786,0.7588,0.7703,23074067.0,4.0,3.0,4.0,4.0,4.0,2022-04-18 00:00:00+00:00,0.7519,0.7699,0.7266,0.7699,257757252.0,,0.7400500000000001,0.8051,0.7915249999999999,0.74855,0.4262,False,2022-04-19 04:00:00+00:00,0.7694,0.7747,0.7635,0.765,30355030.0,0.8005849999999995,False,9484663.55,0.7724,0.75945,0.75155,0.7576499999999999,0.7703,0.765925,0.7563500000000001,True,0.7439879999999991,0.00810529538728558,0.7532297523063572,0.75869055,True,4,0.7821355907745712,0.7946073597776916,False,False,True,False,58.678741212329264,1.0522258064761238,27.42299061950617,True,False,False,True,True,0.004411086970834256,0.012428793371310127,False,True,0.09246518121717863,0.08741136846517954,engulfing_rebond,1.0,XRP/USDT,2022-04-19 10:00:00+00:00,engulfing_rebond
2680,2022-04-22 16:00:00+00:00,0.7176,0.7373,0.7149,0.7267,23287435.0,4.0,4.0,4.0,4.0,4.0,2022-04-21 00:00:00+00:00,0.7517,0.7686,0.718,0.7328,241310449.0,,0.7508,0.8051,0.8002499999999999,0.7526999999999999,0.438,False,2022-04-22 12:00:00+00:00,0.727,0.7282,0.7142,0.7176,54708848.0,0.7958394999999996,False,10963512.95,0.7257499999999999,0.7414,0.7548250000000001,0.7621,0.7267,0.7335749999999999,0.74235,False,0.758693499999999,0.008191330853593163,0.7086759345732033,0.7406586,True,0,0.7587326617071862,0.7791417815193478,False,False,True,False,43.15814216902513,1.1271956589504835,37.71900070509112,False,False,True,False,False,0.032101429727542395,0.011229762314846545,False,True,0.06617781604559517,0.11006778507238175,engulfing_rebond,1.0,XRP/USDT,2022-04-22 17:00:00+00:00,engulfing_rebond
2917,2022-05-02 13:00:00+00:00,0.6081,0.6165,0.6035,0.6137,42666902.0,4.0,4.0,4.0,4.0,4.0,2022-05-01 00:00:00+00:00,0.5845,0.6125,0.576,0.607,279653905.0,,0.6465000000000001,0.69235,0.8411,0.77575,0.3819,False,2022-05-02 08:00:00+00:00,0.6235,0.6273,0.6072,0.6095,58402453.0,0.741075999999999,False,13305471.15,0.6173500000000001,0.6099,0.5935,0.60425,0.6137,0.6136250000000001,0.59875,True,0.643804999999999,0.008263788440601737,0.5981611057796992,0.6092901,True,13,0.6301525768812035,0.6539473223724708,False,False,True,False,52.339020310267706,1.3465518071699096,25.00097042008201,False,False,False,True,False,0.002951303492375838,0.014983396776545057,True,True,0.05094805656760656,0.09013848438964088,engulfing_rebond,1.0,XRP/USDT,2022-05-02 14:00:00+00:00,engulfing_rebond
2925,2022-05-02 21:00:00+00:00,0.607,0.6233,0.6067,0.619,8952204.0,3.0,4.0,4.0,3.0,4.0,2022-05-01 00:00:00+00:00,0.5845,0.6125,0.576,0.607,279653905.0,,0.6465000000000001,0.69235,0.8411,0.77575,0.3819,False,2022-05-02 16:00:00+00:00,0.6086,0.6135,0.5984,0.6082,45514664.0,0.738519499999999,False,13347958.4,0.61085,0.6135999999999999,0.59515,0.59755,0.619,0.612225,0.59875,True,0.6398239999999991,0.008332828247130953,0.5930367858764346,0.6129863999999999,True,21,0.6288906564942619,0.6484094597922436,False,False,True,False,58.42062788580319,1.3461758072909458,20.226597189758582,False,False,False,False,False,0.010756192959582692,0.006302692968813981,False,False,0.044897474726130863,0.0896874490607855,engulfing_rebond,1.0,XRP/USDT,2022-05-02 22:00:00+00:00,engulfing_rebond
2970,2022-05-04 18:00:00+00:00,0.6167,0.648,0.614,0.6425,48288930.0,4.0,3.0,3.0,4.0,4.0,2022-05-03 00:00:00+00:00,0.6143,0.628,0.5961,0.6047,284044788.0,,0.6364000000000001,0.6831,0.824325,0.77575,0.3891,False,2022-05-04 12:00:00+00:00,0.6197,0.6214,0.6093,0.6134,44327338.0,0.7259654999999989,False,14562366.1,0.6286499999999999,0.62205,0.6142749999999999,0.6107,0.6425,0.62535,0.62205,True,0.6244054999999991,0.008372063891845877,0.6038953680540771,0.62142795,True,3,0.6420941277836917,0.6443534209560932,True,False,True,False,71.79183950841549,1.3030449637114205,17.493543581342546,True,True,False,True,True,0.008600594807491304,0.01900898751292437,False,True,0.09000928875596426,0.09936191904738155,engulfing_rebond,1.0,XRP/USDT,2022-05-04 19:00:00+00:00,engulfing_rebond
3264,2022-05-17 00:00:00+00:00,0.4231,0.4318,0.4225,0.4309,22323272.0,4.0,4.0,4.0,4.0,4.0,2022-05-16 00:00:00+00:00,0.4481,0.4481,0.4087,0.4231,433909248.0,,0.4597,0.55235,0.775625,0.8051,0.3599,False,2022-05-16 20:00:00+00:00,0.4229,0.4312,0.4196,0.4231,60461870.0,0.6228514999999991,False,18915081.05,0.4275,0.42865,0.43345,0.42275,0.4309,0.428075,0.42935,False,0.45450599999999947,0.008192526915719558,0.41157073654214016,0.42822135,True,0,0.44573505383143913,0.4698866833923361,False,False,True,False,57.52916391481163,1.9012594373914036,24.087949250996427,False,False,False,False,False,0.012947626268517438,0.010292397660818749,False,True,0.05463123593714974,0.12995682442515685,engulfing_rebond,1.0,XRP/USDT,2022-05-17 01:00:00+00:00,engulfing_rebond
3966,2022-06-15 06:00:00+00:00,0.3052,0.3085,0.3023,0.3079,26119726.0,4.0,4.0,4.0,4.0,4.0,2022-06-14 00:00:00+00:00,0.3117,0.3267,0.2936,0.3214,778418633.0,,0.35555000000000003,0.36715,0.47735,0.6109,0.3255,False,2022-06-15 00:00:00+00:00,0.3215,0.3242,0.3127,0.3135,78216319.0,0.3985519999999989,False,24979320.8,0.31225,0.3135,0.313575,0.3295,0.3079,0.312875,0.31575,False,0.36695499999999975,0.007104113219018993,0.29614734339049054,0.3131865,True,0,0.32995822643803796,0.3516183019485638,True,True,True,False,42.09092642788786,2.307279382597919,15.216878896304975,False,False,True,False,False,0.02647527910685797,0.022578062449959968,False,True,0.0190901823068371,0.10640272404010337,engulfing_rebond,1.0,XRP/USDT,2022-06-15 07:00:00+00:00,engulfing_rebond
4012,2022-06-17 04:00:00+00:00,0.3237,0.331,0.3229,0.3278,23691383.0,4.0,3.0,4.0,4.0,4.0,2022-06-16 00:00:00+00:00,0.3436,0.3475,0.3073,0.3132,589816543.0,,0.3527,0.3639,0.47245,0.6049,0.3116,False,2022-06-17 00:00:00+00:00,0.3132,0.3306,0.3105,0.3237,97865619.0,0.39228649999999887,False,25237872.0,0.31915000000000004,0.32330000000000003,0.32275,0.32055,0.3278,0.32122500000000004,0.32275,False,0.3490594999999995,0.0071930790061266675,0.3030888604969367,0.3229767,True,4,0.33713615801225333,0.358366579263759,True,False,True,False,57.337348023948934,2.1943499103498074,15.117855755591842,False,False,False,False,False,0.0012372409526753972,0.01425661914460267,True,False,0.029883410068195893,0.1269385766197518,engulfing_rebond,1.0,XRP/USDT,2022-06-17 05:00:00+00:00,engulfing_rebond
4066,2022-06-19 10:00:00+00:00,0.3074,0.318,0.3069,0.3158,36813131.0,4.0,3.0,4.0,4.0,4.0,2022-06-18 00:00:00+00:00,0.321,0.3263,0.2872,0.3075,555977925.71,,0.34950000000000003,0.3607,0.45865,0.594,0.3338,False,2022-06-19 04:00:00+00:00,0.3009,0.3073,0.2981,0.3032,60255615.0,0.3849684999999988,False,21936487.2355,0.30805,0.3026,0.3169,0.32025000000000003,0.3158,0.30532499999999996,0.31345,False,0.32653799999999933,0.006339422856923676,0.29433408857153814,0.3022974,True,0,0.32612884571384737,0.3433161230757429,True,False,True,False,61.9445232217747,2.0074169907928043,16.09645896216401,False,False,False,True,True,0.015862524785195065,0.0021100470702807464,True,True,0.04071035975081684,0.1309509871781665,engulfing_rebond,1.0,XRP/USDT,2022-06-19 11:00:00+00:00,engulfing_rebond
4074,2022-06-19 18:00:00+00:00,0.3155,0.322,0.3152,0.3218,14230946.0,4.0,3.0,4.0,4.0,4.0,2022-06-18 00:00:00+00:00,0.321,0.3263,0.2872,0.3075,555977925.71,,0.34950000000000003,0.3607,0.45865,0.594,0.3338,False,2022-06-19 12:00:00+00:00,0.3132,0.3186,0.3105,0.3178,60425751.0,0.3838099999999988,False,15451117.25,0.31445,0.3046,0.309575,0.32025000000000003,0.3218,0.309525,0.30674999999999997,True,0.32377599999999923,0.005628303491364439,0.3070648482543178,0.3042954,True,1,0.3207816069827289,0.33526586495350086,True,False,True,False,65.24309254420389,1.7490066784849096,18.44996971934319,False,False,False,True,True,0.03578463558765601,0.003339163619017317,False,False,0.05325307145498243,0.12876548013169087,engulfing_rebond,1.0,XRP/USDT,2022-06-19 19:00:00+00:00,engulfing_rebond
4094,2022-06-20 14:00:00+00:00,0.3211,0.3274,0.3209,0.3262,12789318.0,4.0,4.0,4.0,4.0,4.0,2022-06-19 00:00:00+00:00,0.3074,0.333,0.2981,0.3264,393395495.0,,0.33795,0.3607,0.45805,0.594,0.3342,False,2022-06-20 08:00:00+00:00,0.3181,0.3289,0.3168,0.3269,83774855.0,0.3810919999999988,False,17749816.7,0.32195,0.3218,0.30532499999999996,0.31045,0.3262,0.321875,0.31010000000000004,True,0.32009549999999926,0.005432983460948419,0.3134499082695258,0.3214782,True,21,0.33274096692189686,0.3482295263281838,True,False,True,False,59.530788063036944,1.665537541676401,19.92016340545939,True,True,False,True,True,0.002175264139216838,0.002640161515763371,True,False,0.05087220084983151,0.10817989910684973,engulfing_rebond,1.0,XRP/USDT,2022-06-20 15:00:00+00:00,engulfing_rebond
4266,2022-06-27 18:00:00+00:00,0.3525,0.3573,0.3487,0.3537,16092880.0,4.0,4.0,4.0,4.0,4.0,2022-06-26 00:00:00+00:00,0.3677,0.3751,0.3576,0.3592,194186812.0,,0.33715,0.3569,0.4405,0.5680000000000001,0.3578,False,2022-06-27 12:00:00+00:00,0.3624,0.3639,0.348,0.3532,76055405.0,0.3662299999999988,False,12169145.85,0.35665,0.35835,0.36595,0.3637,0.3537,0.35750000000000004,0.36155,False,0.3426924999999993,0.00462240647549209,0.344992796762254,0.35799165,True,0,0.37079481295098415,0.38313218871418814,False,False,True,False,37.80590667163371,1.3068720597942012,25.275044781478424,True,False,True,False,False,0.016324822101297674,0.011636057759708517,False,True,0.3674481050768659,0.07205562914670509,engulfing_rebond,1.0,XRP/USDT,2022-06-27 19:00:00+00:00,engulfing_rebond
4673,2022-07-14 17:00:00+00:00,0.3196,0.3281,0.319,0.3275,25582535.0,4.0,4.0,3.0,4.0,4.0,2022-07-13 00:00:00+00:00,0.3117,0.326,0.302,0.3237,354463864.0,,0.3305,0.33715,0.3583,0.47830000000000006,0.3787,False,2022-07-14 12:00:00+00:00,0.3141,0.3213,0.3122,0.3208,70274315.0,0.3300379999999993,False,14290627.6,0.32015,0.31925000000000003,0.312,0.3153,0.3275,0.3197,0.31505,True,0.3286139999999997,0.004165607991634747,0.30949279600418256,0.31893075000000004,True,4,0.32803121598326945,0.33648019687803327,True,False,True,False,65.10621110399372,1.271941371491526,18.018774748888756,False,True,False,True,True,0.0010963194988252512,0.0017179447134155707,True,True,0.04824835438903715,0.08809290897889628,engulfing_rebond,1.0,XRP/USDT,2022-07-14 18:00:00+00:00,engulfing_rebond
4701,2022-07-15 21:00:00+00:00,0.3327,0.3384,0.3313,0.337,6796072.0,4.0,4.0,4.0,3.0,4.0,2022-07-14 00:00:00+00:00,0.3236,0.334,0.3122,0.3338,323459383.0,,0.3305,0.3426,0.3551,0.47245,0.3672,False,2022-07-15 16:00:00+00:00,0.3296,0.3349,0.3273,0.3345,50988535.0,0.3292279999999994,True,16002486.2,0.33285,0.33745,0.32115,0.31605,0.337,0.33515,0.3306,True,0.32957049999999993,0.005006816179117667,0.32414199191044113,0.33711255,True,32,0.34516363235823533,0.359254010195249,False,False,True,False,56.554662142725654,1.4857021303019782,23.0897686955751,True,True,True,False,False,0.014076159431026912,0.0004506534474988238,True,False,0.3841529997126767,0.1017893761630923,engulfing_rebond,1.0,XRP/USDT,2022-07-15 22:00:00+00:00,engulfing_rebond
4994,2022-07-28 02:00:00+00:00,0.3555,0.3622,0.355,0.36,16160994.0,4.0,4.0,3.0,2.0,4.0,2022-07-27 00:00:00+00:00,0.3373,0.3597,0.3304,0.3594,270820690.0,0.5902149999999999,0.35345,0.34185,0.34935,0.40625,0.344,False,2022-07-27 20:00:00+00:00,0.3534,0.3597,0.3524,0.3594,37350048.0,0.3400034999999994,True,12069243.7,0.35005,0.34630000000000005,0.33385,0.34525,0.36,0.348175,0.3437,True,0.35417249999999956,0.0041687098965363855,0.3496108450517318,0.34595370000000003,True,9,0.3565124197930728,0.36585266867365746,False,False,True,False,72.25197643962397,1.1579749712601073,32.28134372178365,True,True,False,True,True,0.02656656078544594,0.01556920439937155,False,True,0.13382383571812148,0.1266344552150276,engulfing_rebond,1.0,XRP/USDT,2022-07-28 03:00:00+00:00,engulfing_rebond
