pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees
BNB/USDT,154.0448,154.0448,0.529,2023-12-26 13:00:00+00:00,2023-12-28 13:30:00+00:00,291.2,337.7,0.001,0.001,2910,0.1573670148532786,24.2658119,take_profit_1.5R,276.64,-0.05,261.2465264436093,-0.10286220314694605,285.0,338.1,False,hammer_rebond,1.0,False,1703595600000,1703770200000,"[{'amount': 0.529, 'safe_price': 291.2, 'ft_order_side': 'buy', 'order_filled_timestamp': 1703595600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 154.1988448}, {'amount': 0.529, 'safe_price': 337.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1703770200000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 178.8219433}]",0.0
XRP/USDT,131.33485,131.33485,233.9,2024-01-03 15:00:00+00:00,2024-01-31 14:05:00+00:00,0.5615,0.4917,0.001,0.001,40265,-0.12605951483956826,-16.57256348,stop_loss,0.5335,-0.05,0.4917,-0.12434706174541021,0.4853,0.624,False,hammer_rebond,1.0,False,1704294000000,1706709900000,"[{'amount': 233.9, 'safe_price': 0.5615, 'ft_order_side': 'buy', 'order_filled_timestamp': 1704294000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 131.46618485}, {'amount': 233.9, 'safe_price': 0.4917, 'ft_order_side': 'sell', 'order_filled_timestamp': 1706709900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 115.12363863}]",0.0
LTC/USDT,400.12176,400.12176,4.808,2024-02-29 14:00:00+00:00,2024-02-29 21:35:00+00:00,83.22,79.93954767242263,0.001,0.001,455,-0.041338280513525574,-16.5568859,stop_loss,79.059,-0.05,79.93954767242263,-0.039419037822366776,79.53,84.96,False,hammer_rebond,1.0,False,1709215200000,1709242500000,"[{'amount': 4.808, 'safe_price': 83.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709215200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 400.5218817599999}, {'amount': 4.808, 'safe_price': 79.93954767242263, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709242500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 384.733694554217}]",0.0
BTC/USDT,332.8755612,332.8755612,0.00546,2024-02-28 16:00:00+00:00,2024-03-04 09:35:00+00:00,60966.22,65492.14,0.001,0.001,6815,0.07209019310400937,24.02106055,take_profit_1.5R,57917.909,-0.05,58037.99263689132,-0.048030325040796074,58700.0,65555.0,False,hammer_rebond,1.0,False,1709136000000,1709544900000,"[{'amount': 0.00546, 'safe_price': 60966.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709136000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 333.20843676119995}, {'amount': 0.00546, 'safe_price': 65492.14, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709544900000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 357.9446714843999}]",0.0
XRP/USDT,326.6176,326.6176,505.6,2024-03-05 07:00:00+00:00,2024-03-05 16:05:00+00:00,0.646,0.6141,0.001,0.001,545,-0.05128014400460221,-16.76574656,stop_loss,0.6137,-0.05,0.6141,-0.049450471238301597,0.6085,0.6544,False,hammer_rebond,1.0,False,1709622000000,1709654700000,"[{'amount': 505.6, 'safe_price': 0.646, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709622000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 326.9442176}, {'amount': 505.6, 'safe_price': 0.6141, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709654700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 310.79944896}]",0.0
LTC/USDT,185.01944,185.01944,2.056,2024-03-03 10:00:00+00:00,2024-03-05 19:35:00+00:00,89.99,82.36716006987031,0.001,0.001,3455,-0.08653638939613213,-16.02692522,stop_loss,85.4905,-0.05,82.36716006987031,-0.08470763340515264,81.11,92.69,False,hammer_rebond,1.0,False,1709460000000,1709667300000,"[{'amount': 2.056, 'safe_price': 89.99, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709460000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 185.20445944}, {'amount': 2.056, 'safe_price': 82.36716006987031, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709667300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 169.51622798475697}]",0.0
BNB/USDT,301.2048,301.2048,0.624,2024-03-08 18:00:00+00:00,2024-03-10 09:50:00+00:00,482.7,522.5,0.001,0.001,2390,0.08029012628142522,24.2079552,take_profit_1.5R,458.56499999999994,-0.05,457.87919504035096,-0.05142076850973487,478.2,533.5,False,hammer_rebond,1.0,False,1709920800000,1710064200000,"[{'amount': 0.624, 'safe_price': 482.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709920800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 301.50600479999997}, {'amount': 0.624, 'safe_price': 522.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710064200000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 326.36604}]",0.0
BTC/USDT,322.6837081,322.6837081,0.00481,2024-03-06 17:00:00+00:00,2024-03-11 11:50:00+00:00,67086.01,72192.21,0.001,0.001,6890,0.07396415168834716,23.89089376,take_profit_1.5R,63731.70949999999,-0.05,63867.24190720196,-0.04797972174523468,65551.0,72226.3,False,hammer_rebond,1.0,False,1709744400000,1710157800000,"[{'amount': 0.00481, 'safe_price': 67086.01, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709744400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 323.0063918081}, {'amount': 0.00481, 'safe_price': 72192.21, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710157800000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 347.59177463009996}]",0.0
XRP/USDT,209.0016,209.0016,288.0,2024-03-11 23:00:00+00:00,2024-03-12 17:05:00+00:00,0.7257,0.6686,0.001,0.001,1085,-0.08052344513692178,-16.8463584,stop_loss,0.6895,-0.05,0.6686,-0.07872215864365728,0.667,0.7332,False,hammer_rebond,1.0,False,1710198000000,1710263100000,"[{'amount': 288.0, 'safe_price': 0.7257, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710198000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 209.21060159999996}, {'amount': 288.0, 'safe_price': 0.6686, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710263100000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 192.74935679999996}]",0.0
XRP/USDT,403.0344,403.0344,595.5,2024-03-14 18:00:00+00:00,2024-03-14 18:50:00+00:00,0.6768,0.6526,0.001,0.001,50,-0.037683061619231836,-15.2027577,stop_loss,0.643,-0.05,0.6526,-0.03579147350944223,0.652,0.6768,False,hammer_rebond,1.0,False,1710439200000,1710442200000,"[{'amount': 595.5, 'safe_price': 0.6768, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710439200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 403.4374343999999}, {'amount': 595.5, 'safe_price': 0.6526, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710442200000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 389.0119232999999}]",0.0
BTC/USDT,340.626654,340.626654,0.00477,2024-03-12 19:00:00+00:00,2024-03-15 02:50:00+00:00,71410.2,68035.10368208983,0.001,0.001,3350,-0.049167074030812385,-16.76436353,stop_loss,67839.68999999999,-0.05,68035.10368208983,-0.04726350462413165,68000.0,73777.0,False,hammer_rebond,1.0,False,1710270000000,1710471000000,"[{'amount': 0.00477, 'safe_price': 71410.2, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710270000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 340.9672806539999}, {'amount': 0.00477, 'safe_price': 68035.10368208983, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710471000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 324.85197200813207}]",0.0
LTC/USDT,387.19224,387.19224,4.759,2024-03-19 05:00:00+00:00,2024-03-19 05:40:00+00:00,81.36,80.55357754035283,0.001,0.001,40,-0.011889978715760141,-4.6083112,stop_loss,77.292,-0.05,80.55357754035283,-0.009911780477472543,80.36,82.12,False,hammer_rebond,1.0,False,1710824400000,1710826800000,"[{'amount': 4.759, 'safe_price': 81.36, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710824400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 387.57943223999996}, {'amount': 4.759, 'safe_price': 80.55357754035283, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710826800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 383.7378299900537}]",0.0
XRP/USDT,384.92128,384.92128,663.2,2024-03-19 09:00:00+00:00,2024-03-19 12:45:00+00:00,0.5804,0.5986,0.001,0.001,225,0.02929702964161958,11.2883272,take_profit_1.5R,0.5514,-0.05,0.5696,-0.018729606967724743,0.5712,0.5997,False,hammer_rebond,1.0,False,1710838800000,1710852300000,"[{'amount': 663.2, 'safe_price': 0.5804, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710838800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 385.30620128}, {'amount': 663.2, 'safe_price': 0.5986, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710852300000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 397.38851152}]",0.0
LTC/USDT,184.38056,184.38056,1.729,2024-04-02 19:00:00+00:00,2024-04-03 18:10:00+00:00,106.64,97.60891692263192,0.001,0.001,1390,-0.08651637180686013,-15.96788902,stop_loss,101.30799999999999,-0.05,97.60891692263192,-0.08468757574426178,97.3,109.86,False,hammer_rebond,1.0,False,1712084400000,1712167800000,"[{'amount': 1.729, 'safe_price': 106.64, 'ft_order_side': 'buy', 'order_filled_timestamp': 1712084400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 184.56494055999997}, {'amount': 1.729, 'safe_price': 97.60891692263192, 'ft_order_side': 'sell', 'order_filled_timestamp': 1712167800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 168.9345831765898}]",0.0
BNB/USDT,304.8627,304.8627,0.529,2024-04-04 04:00:00+00:00,2024-04-12 05:55:00+00:00,576.3,625.2,0.001,0.001,11635,0.08268410402715451,25.2325065,take_profit_1.5R,547.4849999999999,-0.05,547.3784910430111,-0.05018481512578321,564.4,634.5,False,hammer_rebond,1.0,False,1712203200000,1712901300000,"[{'amount': 0.529, 'safe_price': 576.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1712203200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 305.16756269999996}, {'amount': 0.529, 'safe_price': 625.2, 'ft_order_side': 'sell', 'order_filled_timestamp': 1712901300000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 331.0615308}]",0.0
BNB/USDT,394.7706,394.7706,0.714,2024-04-15 21:00:00+00:00,2024-04-16 04:25:00+00:00,552.9,539.0381911279085,0.001,0.001,445,-0.027019005698269045,-10.6769754,stop_loss,525.255,-0.05,539.0381911279085,-0.025071095807725596,537.3,557.9,False,hammer_rebond,1.0,False,1713214800000,1713241500000,"[{'amount': 0.714, 'safe_price': 552.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1713214800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 395.1653705999999}, {'amount': 0.714, 'safe_price': 539.0381911279085, 'ft_order_side': 'sell', 'order_filled_timestamp': 1713241500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 385.25814173379194}]",0.0
BTC/USDT,389.5986294,389.5986294,0.00573,2024-05-23 22:00:00+00:00,2024-06-05 15:30:00+00:00,67992.78,71543.57,0.001,0.001,18330,0.05012070110107645,19.54648341,take_profit_1.5R,64593.140999999996,-0.05,65828.29903330946,-0.03183398247123492,66600.12,71574.23,False,hammer_rebond,1.0,False,1716501600000,1717601400000,"[{'amount': 0.00573, 'safe_price': 67992.78, 'ft_order_side': 'buy', 'order_filled_timestamp': 1716501600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 389.9882280294}, {'amount': 0.00573, 'safe_price': 71543.57, 'ft_order_side': 'sell', 'order_filled_timestamp': 1717601400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 410.3546007561}]",0.0
XRP/USDT,399.51487,399.51487,688.7,2024-07-18 08:00:00+00:00,2024-07-18 08:20:00+00:00,0.5801,0.5702,0.001,0.001,20,-0.019029927149216926,-7.61034161,stop_loss,0.5511,-0.05,0.5702,-0.017216799775936598,0.5669,0.5806,False,hammer_rebond,1.0,False,1721289600000,1721290800000,"[{'amount': 688.7, 'safe_price': 0.5801, 'ft_order_side': 'buy', 'order_filled_timestamp': 1721289600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 399.91438486999994}, {'amount': 688.7, 'safe_price': 0.5702, 'ft_order_side': 'sell', 'order_filled_timestamp': 1721290800000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 393.08943674}]",0.0
LTC/USDT,395.76411,395.76411,6.741,2024-08-07 03:00:00+00:00,2024-08-07 14:30:00+00:00,58.71,56.722951554069006,0.001,0.001,690,-0.03577552404023809,-14.1728271,stop_loss,55.774499999999996,-0.05,56.722951554069006,-0.03384514471011746,56.43,59.5,False,hammer_rebond,1.0,False,1722999600000,1723041000000,"[{'amount': 6.741, 'safe_price': 58.71, 'ft_order_side': 'buy', 'order_filled_timestamp': 1722999600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 396.1598741099999}, {'amount': 6.741, 'safe_price': 56.722951554069006, 'ft_order_side': 'sell', 'order_filled_timestamp': 1723041000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 382.75178584240507}]",0.0
XRP/USDT,395.71992,395.71992,774.1,2024-08-07 03:00:00+00:00,2024-08-07 14:35:00+00:00,0.5112,0.4945,0.001,0.001,695,-0.034600962417863826,-13.70598237,stop_loss,0.4857,-0.05,0.4945,-0.03284891406926915,0.4922,0.5195,False,hammer_rebond,1.0,False,1722999600000,1723041300000,"[{'amount': 774.1, 'safe_price': 0.5112, 'ft_order_side': 'buy', 'order_filled_timestamp': 1722999600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 396.11563992}, {'amount': 774.1, 'safe_price': 0.4945, 'ft_order_side': 'sell', 'order_filled_timestamp': 1723041300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 383.17524245}]",0.0
LTC/USDT,381.92144,381.92144,6.164,2024-08-29 23:00:00+00:00,2024-08-30 19:50:00+00:00,61.96,64.45,0.001,0.001,1250,0.03810892142073549,14.56916876,take_profit_1.5R,58.861999999999995,-0.05,60.53738990813752,-0.02296013705394584,61.51,64.73,False,hammer_rebond,1.0,False,1724972400000,1725047400000,"[{'amount': 6.164, 'safe_price': 61.96, 'ft_order_side': 'buy', 'order_filled_timestamp': 1724972400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 382.30336143999995}, {'amount': 6.164, 'safe_price': 64.45, 'ft_order_side': 'sell', 'order_filled_timestamp': 1725047400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 397.6670697999999}]",0.0
XRP/USDT,389.1572,389.1572,604.0,2024-09-30 07:00:00+00:00,2024-09-30 10:10:00+00:00,0.6443,0.6291,0.001,0.001,190,-0.025542360789916275,-9.9499336,stop_loss,0.6121,-0.05,0.6291,-0.023610202282645543,0.6267,0.6548,False,hammer_rebond,1.0,False,1727679600000,1727691000000,"[{'amount': 604.0, 'safe_price': 0.6443, 'ft_order_side': 'buy', 'order_filled_timestamp': 1727679600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 389.54635719999993}, {'amount': 604.0, 'safe_price': 0.6291, 'ft_order_side': 'sell', 'order_filled_timestamp': 1727691000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 380.3563764}]",0.0
BNB/USDT,384.0782,384.0782,0.649,2024-10-15 17:00:00+00:00,2024-10-23 18:00:00+00:00,591.8,573.4896862361727,0.001,0.001,11580,-0.03287622052071583,-12.63966664,stop_loss,562.2099999999999,-0.05,573.4896862361727,-0.03094003677564594,573.3,611.8,False,hammer_rebond,1.0,False,1729011600000,1729706400000,"[{'amount': 0.649, 'safe_price': 591.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1729011600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 384.46227819999996}, {'amount': 0.649, 'safe_price': 573.4896862361727, 'ft_order_side': 'sell', 'order_filled_timestamp': 1729706400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 372.56700117364335}]",0.0
LTC/USDT,337.82056,337.82056,4.438,2024-11-10 23:00:00+00:00,2024-11-12 04:25:00+00:00,76.12,72.71337456906338,0.001,0.001,1765,-0.04666194034247891,-15.77912618,stop_loss,72.31400000000001,-0.05,72.71337456906338,-0.0447533556350056,68.0,80.37,False,hammer_rebond,1.0,False,1731279600000,1731385500000,"[{'amount': 4.438, 'safe_price': 76.12, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731279600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 338.15838055999996}, {'amount': 4.438, 'safe_price': 72.71337456906338, 'ft_order_side': 'sell', 'order_filled_timestamp': 1731385500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 323.02465829384073}]",0.0
XRP/USDT,259.423,259.423,439.7,2024-11-10 23:00:00+00:00,2024-11-12 08:35:00+00:00,0.59,0.6572,0.001,0.001,2015,0.11167273404561542,28.99944616,take_profit_1.5R,0.5605,-0.05,0.5557,-0.058271551096609864,0.5703,0.665,False,hammer_rebond,1.0,False,1731279600000,1731400500000,"[{'amount': 439.7, 'safe_price': 0.59, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731279600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 259.682423}, {'amount': 439.7, 'safe_price': 0.6572, 'ft_order_side': 'sell', 'order_filled_timestamp': 1731400500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 289.25981084}]",0.0
LTC/USDT,384.53109,384.53109,5.079,2024-11-12 16:00:00+00:00,2024-11-13 04:35:00+00:00,75.71,72.8111676174874,0.001,0.001,755,-0.040210133940968555,-15.47750868,stop_loss,71.9245,-0.05,72.8111676174874,-0.03828863271050842,72.6,78.37,False,hammer_rebond,1.0,False,1731427200000,1731472500000,"[{'amount': 5.079, 'safe_price': 75.71, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731427200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 384.9156210899999}, {'amount': 5.079, 'safe_price': 72.8111676174874, 'ft_order_side': 'sell', 'order_filled_timestamp': 1731472500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 370.1777282495476}]",0.0
XRP/USDT,249.3112,249.3112,348.2,2024-11-14 13:00:00+00:00,2024-11-14 19:35:00+00:00,0.716,0.7893,0.001,0.001,395,0.100171755618683,24.99891454,take_profit_1.5R,0.6802,-0.05,0.6728,-0.06045343016533122,0.7,0.7956,False,hammer_rebond,1.0,False,1731589200000,1731612900000,"[{'amount': 348.2, 'safe_price': 0.716, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731589200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 249.56051119999995}, {'amount': 348.2, 'safe_price': 0.7893, 'ft_order_side': 'sell', 'order_filled_timestamp': 1731612900000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 275.10909425999995}]",0.0
XRP/USDT,118.91005,118.91005,150.5,2024-11-14 20:00:00+00:00,2024-11-16 05:00:00+00:00,0.7901,0.9485,0.001,0.001,1980,0.19808238843803963,23.5775407,take_profit_1.5R,0.7506,-0.05,0.6867,-0.13093237932137736,0.7553,0.9631,False,hammer_rebond,1.0,False,1731614400000,1731733200000,"[{'amount': 150.5, 'safe_price': 0.7901, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731614400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 119.02896004999998}, {'amount': 150.5, 'safe_price': 0.9485, 'ft_order_side': 'sell', 'order_filled_timestamp': 1731733200000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 142.89199924999997}]",0.0
LTC/USDT,305.87193,305.87193,3.717,2024-11-15 03:00:00+00:00,2024-11-16 09:30:00+00:00,82.29,88.93,0.001,0.001,1830,0.07853102056528961,24.04445526,take_profit_1.5R,78.1755,-0.05,78.10118668570813,-0.05090306615982354,78.84,89.06,False,hammer_rebond,1.0,False,1731639600000,1731749400000,"[{'amount': 3.717, 'safe_price': 82.29, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731639600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 306.17780193}, {'amount': 3.717, 'safe_price': 88.93, 'ft_order_side': 'sell', 'order_filled_timestamp': 1731749400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 330.88336281}]",0.0
BTC/USDT,158.4910929,158.4910929,0.00179,2024-11-12 02:00:00+00:00,2024-11-20 15:35:00+00:00,88542.51,94720.02,0.001,0.001,12335,0.06763145984977927,10.72970297,take_profit_1.5R,84115.38449999999,-0.05,84554.99931326338,-0.045034985869912836,85072.0,94807.62,False,hammer_rebond,1.0,False,1731376800000,1732116900000,"[{'amount': 0.00179, 'safe_price': 88542.51, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731376800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 158.64958399289998}, {'amount': 0.00179, 'safe_price': 94720.02, 'ft_order_side': 'sell', 'order_filled_timestamp': 1732116900000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 169.7183846358}]",0.0
XRP/USDT,137.56323,137.56323,131.1,2024-11-16 12:00:00+00:00,2024-11-21 23:55:00+00:00,1.0493,1.2446,0.001,0.001,7915,0.1837542044346581,25.30309971,take_profit_1.5R,0.9969,-0.05,0.9235,-0.11998115211004001,1.0026,1.2698,False,hammer_rebond,1.0,False,1731758400000,1732233300000,"[{'amount': 131.1, 'safe_price': 1.0493, 'ft_order_side': 'buy', 'order_filled_timestamp': 1731758400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 137.70079322999996}, {'amount': 131.1, 'safe_price': 1.2446, 'ft_order_side': 'sell', 'order_filled_timestamp': 1732233300000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 163.33022705999997}]",0.0
XRP/USDT,317.88812,317.88812,218.6,2024-11-22 21:00:00+00:00,2024-11-23 00:30:00+00:00,1.4542,1.5777,0.001,0.001,210,0.08275873486986127,26.33432666,take_profit_1.5R,1.3815,-0.05,1.3755,-0.05417716396816952,1.4416,1.5995,False,hammer_rebond,1.0,False,1732309200000,1732321800000,"[{'amount': 218.6, 'safe_price': 1.4542, 'ft_order_side': 'buy', 'order_filled_timestamp': 1732309200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 318.2060081199999}, {'amount': 218.6, 'safe_price': 1.5777, 'ft_order_side': 'sell', 'order_filled_timestamp': 1732321800000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 345.23010522}]",0.0
LTC/USDT,443.62032,443.62032,4.496,2024-11-23 20:00:00+00:00,2024-11-24 11:55:00+00:00,98.67,95.36525016520926,0.001,0.001,955,-0.035424037647966436,-15.73053774,stop_loss,93.73649999999999,-0.05,95.36525016520926,-0.033492954644681716,95.1,103.18,False,hammer_rebond,1.0,False,1732392000000,1732449300000,"[{'amount': 4.496, 'safe_price': 98.67, 'ft_order_side': 'buy', 'order_filled_timestamp': 1732392000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 444.06394032000003}, {'amount': 4.496, 'safe_price': 95.36525016520926, 'ft_order_side': 'sell', 'order_filled_timestamp': 1732449300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 429.19092690752365}]",0.0
ETH/USDT,435.688924,435.688924,0.1276,2024-11-26 00:00:00+00:00,2024-11-26 10:45:00+00:00,3414.49,3326.907142744152,0.001,0.001,645,-0.02759710069859639,-12.03577486,stop_loss,3243.7654999999995,-0.05,3326.907142744152,-0.025650348150337954,3319.31,3462.49,False,hammer_rebond,1.0,False,1732579200000,1732617900000,"[{'amount': 0.1276, 'safe_price': 3414.49, 'ft_order_side': 'buy', 'order_filled_timestamp': 1732579200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 436.1246129239999}, {'amount': 0.1276, 'safe_price': 3326.907142744152, 'ft_order_side': 'sell', 'order_filled_timestamp': 1732617900000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 424.93786476556795}]",0.0
XRP/USDT,304.06834,304.06834,176.2,2024-11-29 20:00:00+00:00,2024-11-30 05:20:00+00:00,1.7257,1.8868,0.001,0.001,560,0.09116889947857092,27.7492975,take_profit_1.5R,1.6395,-0.05,1.6282,-0.05653494950816962,1.7175,1.8946,False,hammer_rebond,1.0,False,1732910400000,1732944000000,"[{'amount': 176.2, 'safe_price': 1.7257, 'ft_order_side': 'buy', 'order_filled_timestamp': 1732910400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 304.37240833999994}, {'amount': 176.2, 'safe_price': 1.8868, 'ft_order_side': 'sell', 'order_filled_timestamp': 1732944000000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 332.78661415999994}]",0.0
XRP/USDT,443.50887,443.50887,238.1,2024-12-01 03:00:00+00:00,2024-12-01 09:05:00+00:00,1.8627,1.9387,0.001,0.001,365,0.03872146536021556,17.19048666,take_profit_1.5R,1.7696,-0.05,1.8334,-0.01576859740424419,1.8549,1.95,False,hammer_rebond,1.0,False,1733022000000,1733043900000,"[{'amount': 238.1, 'safe_price': 1.8627, 'ft_order_side': 'buy', 'order_filled_timestamp': 1733022000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 443.95237886999996}, {'amount': 238.1, 'safe_price': 1.9387, 'ft_order_side': 'sell', 'order_filled_timestamp': 1733043900000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 462.06607446999993}]",0.0
